Subject,Topic,SubTopic,Question,Answer,Done,ReviewLater,Duplicate,NotImportant,Starred,Failed,Visited,Difficulty,Order,SubjectOrder,TopicOrder,SubTopicOrder,SrsDue,SrsStreak,DoneCount,DoneHistory,FailedCount,FailedHistory,ReviewLaterCount,ReviewLaterHistory,Tags,Links,UpdatedAt
DBMS & SQL,Query Performance & Optimization,Query Performance & Optimization,IN vs EXISTS vs JOIN. Query optimizer choice?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Query Performance & Optimization,Query Performance & Optimization,Correlated subqueries. Performance issue?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Query Performance & Optimization,Query Performance & Optimization,View materialization. Performance optimization?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Transactions & Concurrency,Transactions & Concurrency,Transaction isolation implementation. MVCC (Multi-Version Concurrency Control)?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Transactions & Concurrency,Transactions & Concurrency,"Dirty read, non-repeatable read, phantom read. Isolation level prevents each?",,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Transactions & Concurrency,Transactions & Concurrency,Lock types: shared vs exclusive. Deadlock causes?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Transactions & Concurrency,Transactions & Concurrency,Row-level vs Table-level locking. InnoDB behavior?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Transactions & Concurrency,Transactions & Concurrency,Deadlock detection & resolution. Victim selection?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Transactions & Concurrency,Transactions & Concurrency,"Deadlock example: transaction A waits for B, B waits for A. How detect?",,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Transactions & Concurrency,Transactions & Concurrency,Lock wait timeout. Configuration?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Transactions & Concurrency,Transactions & Concurrency,Gap locks & next-key locks. Phantom read prevention?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Transactions & Concurrency,Transactions & Concurrency,Optimistic vs Pessimistic locking. Row versioning?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Transactions & Concurrency,Transactions & Concurrency,Transaction log (binlog). Replication?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Transactions & Concurrency,Transactions & Concurrency,Two-phase commit. Distributed transactions?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Transactions & Concurrency,Transactions & Concurrency,Savepoints. Partial rollback?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Data Modeling & Design,Data Modeling & Design,Normalization: 1NF vs 2NF vs 3NF vs BCNF. Real-world trade-offs?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Data Modeling & Design,Data Modeling & Design,Denormalization benefits & costs. When acceptable?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Data Modeling & Design,Data Modeling & Design,Entity-relationship diagram. Cardinality representation?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Data Modeling & Design,Data Modeling & Design,One-to-one vs One-to-many vs Many-to-many. Schema design?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Data Modeling & Design,Data Modeling & Design,Foreign key constraints. Referential integrity?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Data Modeling & Design,Data Modeling & Design,Surrogate vs Natural keys. When each?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Data Modeling & Design,Data Modeling & Design,Composite primary keys. Advantages & disadvantages?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Data Modeling & Design,Data Modeling & Design,Data type selection: INT vs BIGINT vs DECIMAL vs VARCHAR. Storage & performance?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Data Modeling & Design,Data Modeling & Design,NULL handling. Storage cost? Index behavior?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Data Modeling & Design,Data Modeling & Design,ENUM vs lookup table. Trade-offs?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Data Modeling & Design,Data Modeling & Design,JSON columns in MySQL. Indexing? When over relational?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Data Modeling & Design,Data Modeling & Design,Schema versioning. Migration strategy?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Backup & Recovery,Backup & Recovery,Full backup vs Incremental vs Differential. Storage vs recovery time?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Backup & Recovery,Backup & Recovery,Point-in-time recovery. Binlog retention?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Backup & Recovery,Backup & Recovery,Physical vs Logical backup. mysqldump vs xtrabackup?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Backup & Recovery,Backup & Recovery,Backup consistency. Locking implications?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Backup & Recovery,Backup & Recovery,Recovery time objective (RTO) vs Recovery point objective (RPO). Trade-offs?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Backup & Recovery,Backup & Recovery,Binary logging. Row-based vs Statement-based vs Mixed. Replication impact?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Backup & Recovery,Backup & Recovery,Crash recovery. InnoDB recovery process?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Backup & Recovery,Backup & Recovery,Backup encryption. Security at rest?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Replication & HA,Replication & HA,Master-slave replication. Data flow?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Replication & HA,Replication & HA,Master-master replication. Conflict resolution?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Replication & HA,Replication & HA,Semi-synchronous replication. Durability guarantee?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Replication & HA,Replication & HA,Replication lag. Causes? Monitoring?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Replication & HA,Replication & HA,Failover mechanism. Automatic vs Manual?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Replication & HA,Replication & HA,Read replicas. Scaling read traffic?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Replication & HA,Replication & HA,Replication filters. Row & statement filtering?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Replication & HA,Replication & HA,GTID (Global Transaction ID). Replication reliability?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Replication & HA,Replication & HA,Parallel replication. Performance gain?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Replication & HA,Replication & HA,Replication breakage. Skipping errors?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,MySQL Specific Concepts,MySQL Specific Concepts,"InnoDB storage engine architecture. Buffer pool, undo log, redo log?",,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,MySQL Specific Concepts,MySQL Specific Concepts,Clustered index. Primary key as row identifier?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,MySQL Specific Concepts,MySQL Specific Concepts,Secondary index. Leaf nodes contain primary key?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,MySQL Specific Concepts,MySQL Specific Concepts,Redo log vs Undo log. Purpose?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,MySQL Specific Concepts,MySQL Specific Concepts,Doublewrite buffer. Crash safety?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,MySQL Specific Concepts,MySQL Specific Concepts,Innodb_flush_log_at_trx_commit. Durability vs performance?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,MySQL Specific Concepts,MySQL Specific Concepts,Adaptive hash index. Automatic optimization?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,MySQL Specific Concepts,MySQL Specific Concepts,Insert buffer (Change buffer). Performance benefit?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,MySQL Specific Concepts,MySQL Specific Concepts,Purge thread. Garbage collection of old versions?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,MySQL Specific Concepts,MySQL Specific Concepts,Lock monitor. Deadlock detection?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,MySQL Specific Concepts,MySQL Specific Concepts,"MySQL 8.0 features. Window functions, JSON improvements, CTE?",,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,MySQL Specific Concepts,MySQL Specific Concepts,Instant DDL. Online schema changes?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Connection & Resource Management,Connection & Resource Management,Connection pooling. min/max size tuning?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Connection & Resource Management,Connection & Resource Management,max_connections limit. Planning capacity?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Connection & Resource Management,Connection & Resource Management,Connection timeout configuration?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Connection & Resource Management,Connection & Resource Management,Idle connection cleanup?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Connection & Resource Management,Connection & Resource Management,Thread pool plugin benefits?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Connection & Resource Management,Connection & Resource Management,Query timeout. Statement execution time limit?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Connection & Resource Management,Connection & Resource Management,max_allowed_packet. Large query/result handling?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Administration & Monitoring,Administration & Monitoring,Database monitoring. Key metrics?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Administration & Monitoring,Administration & Monitoring,Slow query log. Threshold tuning? Analysis?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Administration & Monitoring,Administration & Monitoring,Performance schema. Detailed instrumentation?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Administration & Monitoring,Administration & Monitoring,SHOW PROCESSLIST. Active query monitoring?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Administration & Monitoring,Administration & Monitoring,SHOW STATUS. Performance counters?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Administration & Monitoring,Administration & Monitoring,InnoDB status. Lock & transaction monitoring?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Administration & Monitoring,Administration & Monitoring,Disk I/O monitoring. iostat interpretation?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Administration & Monitoring,Administration & Monitoring,CPU usage analysis. Query profiling?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Administration & Monitoring,Administration & Monitoring,"Memory usage tuning. Buffer pool, query cache?",,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Administration & Monitoring,Administration & Monitoring,Storage space management. Tablespace growth?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Administration & Monitoring,Administration & Monitoring,User privilege management. Principle of least privilege?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Administration & Monitoring,Administration & Monitoring,"Parameter tuning: innodb_buffer_pool_size, max_connections, query_cache_size?",,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Security,Security,Authentication. User password policies?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Security,Security,Authorization. Column & row-level security?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Security,Security,SQL injection prevention. Prepared statements?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Security,Security,Data encryption at rest. Encrypted tablespaces?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Security,Security,Encryption in transit. SSL/TLS configuration?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Security,Security,Audit logging. Who accessed what?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Security,Security,Least privilege principle. Role-based access?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Security,Security,Password hashing. Storage mechanism?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Advanced SQL,Advanced SQL,"Window functions: ROW_NUMBER, RANK, DENSE_RANK, LAG, LEAD. Real use cases?",,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Advanced SQL,Advanced SQL,Common table expression (CTE). WITH clause. Recursive CTE?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Advanced SQL,Advanced SQL,Derived tables vs CTE performance?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Advanced SQL,Advanced SQL,CASE statements. Complex conditional logic?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Advanced SQL,Advanced SQL,Stored procedures. When avoid? Performance?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Advanced SQL,Advanced SQL,Triggers. Use cases & dangers?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Advanced SQL,Advanced SQL,Views. Updatable views. Materialized view simulation?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Advanced SQL,Advanced SQL,Cursor. Performance implications?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Advanced SQL,Advanced SQL,Aggregate window functions. Cumulative sums?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,JSON Handling,JSON Handling,JSON columns in MySQL 5.7+. Data type?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,JSON Handling,JSON Handling,"JSON functions: JSON_EXTRACT, JSON_SET, JSON_ARRAY_APPEND?",,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,JSON Handling,JSON Handling,JSON path syntax. Nested access?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,JSON Handling,JSON Handling,JSON indexing. Generated columns for performance?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,JSON Handling,JSON Handling,JSON vs Relational normalization. When JSON?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,JSON Handling,JSON Handling,JSON query performance optimization?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Partitioning & Sharding,Partitioning & Sharding,Table partitioning. Range vs List vs Hash vs Key. Performance benefit?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Partitioning & Sharding,Partitioning & Sharding,Partition pruning. Query optimization?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Partitioning & Sharding,Partitioning & Sharding,Subpartitioning. Hierarchical partitioning?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Partitioning & Sharding,Partitioning & Sharding,Maintenance operations on partitions. Backup?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Partitioning & Sharding,Partitioning & Sharding,Horizontal sharding. Shard key selection?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Partitioning & Sharding,Partitioning & Sharding,Shard-based query routing. Complexity?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Partitioning & Sharding,Partitioning & Sharding,Hot shard problem. Mitigation?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Partitioning & Sharding,Partitioning & Sharding,Cross-shard joins. Distributed query complexity?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
DBMS & SQL,Partitioning & Sharding,Partitioning & Sharding,Shard rebalancing. Data migration?,,false,false,false,false,false,false,false,,0,4,2,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,"Angular architecture. Components, Services, Modules, DI container?",,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,Module bootstrap process. Root module to app initialization?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,NgModule vs Standalone components. When each? Migration strategy?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,Lazy loading modules. Route-based code splitting?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,Feature modules vs Shared modules. Organization patterns?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,Barrel exports. Import path simplification?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,Dependency Injection. Hierarchical injector? Provider scopes?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,@Injectable() with providedIn. Tree-shaking benefit?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,InjectionToken for type-safe DI. Real-world use case?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,Lifecycle hooks: constructor vs ngOnInit vs ngAfterViewInit. Execution order?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,AfterViewInit for @ViewChild access. Why not in ngOnInit?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,ngOnDestroy. Memory leak prevention?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,ChangeDetectionStrategy.OnPush. When use? Performance impact?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,Change detection cycle. Why manual detectChanges() sometimes needed?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Angular Core & Fundamentals,Angular Core & Fundamentals,ExpressionChangedAfterCheckError. Cause? Debug strategy?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,"Component decorator. selector, template, templateUrl, styles, styleUrls?",,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,"Template binding: interpolation, property binding, event binding, two-way binding?",,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,"[property]=""value"" vs {{value}}. DOM property vs Angular binding?",,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,"(event)=""handler()"" vs @HostListener. When each?",,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,Banana-in-a-box [()]. Two-way binding mechanics?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,$event object. Native DOM event vs Angular synthetic event?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,@Input vs @Output. Parent-child communication?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,@Input setter & getter. Complex input handling?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,@Output EventEmitter. Emit custom events?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,@ViewChild vs @ViewChildren. Timing issues?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,@ContentChild vs @ContentChildren. Projected content access?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,ng-template. Conditional rendering without DOM?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,ng-container. Structural directive wrapper?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Components & Templates,Components & Templates,TemplateRef & ViewContainerRef. Dynamic component creation?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Data Binding & Reactivity,Data Binding & Reactivity,Event emitter memory leak. Subscription cleanup?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Data Binding & Reactivity,Data Binding & Reactivity,Safe navigation operator (?.). null/undefined handling?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Data Binding & Reactivity,Data Binding & Reactivity,Async pipe. AutoUnsubscribe? Change detection trigger?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Data Binding & Reactivity,Data Binding & Reactivity,Trackby in *ngFor. Performance for large lists?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Data Binding & Reactivity,Data Binding & Reactivity,*ngIf vs [hidden]. DOM removal vs CSS display?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Data Binding & Reactivity,Data Binding & Reactivity,*ngSwitch. Multiple conditional rendering?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Data Binding & Reactivity,Data Binding & Reactivity,String interpolation with filters. {{ value | currency }}.?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Data Binding & Reactivity,Data Binding & Reactivity,Pipe chaining. Order matters?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Data Binding & Reactivity,Data Binding & Reactivity,Pure vs Impure pipes. Execution frequency?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Data Binding & Reactivity,Data Binding & Reactivity,Custom pipe creation. Real-world example?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Data Binding & Reactivity,Data Binding & Reactivity,ngModel two-way binding. When problematic?,,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Directives,Directives,"Structural directives: *ngIf, *ngFor, *ngSwitch. Syntax?",,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
ANGULAR,Directives,Directives,"Attribute directives. @HostBinding, @HostListener?",,false,false,false,false,false,false,false,,0,6,5,0,,0,0,,0,,0,,,,1787282780488
