Subject,Topic,SubTopic,Question,Answer,Done,ReviewLater,Duplicate,LessImportant,Starred,Order,SubjectOrder,TopicOrder,SubTopicOrder,SrsDue,SrsStreak
Spring,Spring Cloud,Previous Question Bank,Hystrix vs Resillence4j,,false,false,false,false,false,14,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,@LoadBalanced - why,for restTemplate,false,false,false,false,false,15,4,4,0,,0
Solid - GoF,Miscs,Previous Question Bank,https://12factor.net,,false,false,false,false,false,0,2,1,0,,0
Spring,Spring Cloud,Previous Question Bank,types of reading config server yml from client,,false,false,false,false,false,16,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,spring.cloud.config.server.git.uri without file:/// issue,- always loads from temp folder & wont refresh,false,false,false,false,false,17,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,Config server yml & other source options,,false,false,false,false,false,18,4,4,0,,0
Spring,Spring Boot,Previous Question Bank,add dependencies using GUI after project creation,,false,false,false,false,false,81,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@Configuration & @PropertySource,,false,false,false,false,false,82,4,3,0,,0
Spring,Spring Cloud,Previous Question Bank,restTemplate.getForObject,,false,false,false,false,false,19,4,4,0,,0
Spring,Spring Core,Previous Question Bank,Autowired,,false,false,false,false,false,4,4,1,0,,0
Spring,Spring Core,Previous Question Bank,Explain Bean,,false,false,false,false,false,5,4,1,0,,0
Spring,Spring Cloud,Previous Question Bank,Annotations by all spring microservice project,"standard/default, web, config, eureka, zuul, jpa",false,false,false,false,false,20,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,zuul replacement - spring cloud gateway & its impl - https://youtu.be/puIJ1Mn9_LE,,false,false,false,false,false,21,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,why zuul in maintenance,,false,false,false,false,false,22,4,4,0,,0
Spring,Spring Security,Previous Question Bank,management.endpoints.web.exposure.include=* why ?? can we use in PROD,,false,false,false,false,false,6,4,5,0,,0
Spring,Spring Boot,Previous Question Bank,frequently used yml properties,<ul><li>spring.port</li></ul>,false,false,false,false,false,83,4,3,0,,0
Angular,General Angular,Previous Question Bank,npx vs npm,,false,false,false,false,false,21,7,2,0,,0
Spring,Spring Boot,Previous Question Bank,SLF4J: Class path contains multiple SLF4J bindings,,false,false,false,false,false,84,4,3,0,,0
Spring,Spring Security,Previous Question Bank,https:// for localhost,,false,false,false,false,false,7,4,5,0,,0
Spring,Ecosystem,Previous Question Bank,maven-update-dependencies-automatically or sequential service maven update,,false,false,false,false,false,0,4,0,0,,0
Spring,Spring Security,Previous Question Bank,{ciper<text>} in yml / how to encrypt & decrypt config files,,false,false,false,false,false,8,4,5,0,,0
Core Java,Roadmaps,Youtube Playlists,Core Java Interview Questions 1,https://www.youtube.com/playlist?list=PLqq-6Pq4lTTZRvrqmB_hq4XfkVyOX-39T,false,false,false,false,false,0,3,12,0,,0
Spring,Spring Cloud,Previous Question Bank,spring.config.import=optional:configserver:http://localhost:8888/ - Check using service id instead IP here,,false,false,false,false,false,23,4,4,0,,0
Spring,Spring Boot,Previous Question Bank,Spring flux,redux way of non-blocking application development,false,false,false,false,false,85,4,3,0,,0
Introduction,General,Interview Tips,Important links / Ref,www.onlinetutorialspoint.com https://howtodoinjava.com/ https://howtodoinjava.com/java8/java-stream-distinct-examples/ https://www.onlinetutorialspoint.com/spring-boot/spring-boot-datarest-example-repositoryrestresource.html https://www.geeksforgeeks.org/java-program-find-ip-address-computer/?ref=lbp https://www.geeksforgeeks.org/java/?ref=shm https://www.javatpoint.com/java-tutorial https://spring.io/guides https://www.javatpoint.com/java-tutorial https://www.tutorialspoint.com/java/java_overview.htm https://www.programiz.com/java-programming https://www.learnjavaonline.org/ https://www.scientecheasy.com/2018/07/core-java-tutorial.html/ https://javatechonline.com/ https://javatechonline.com/java-interview-questions/ https://javatechonline.com/java-coding-interview-questions/,false,false,false,false,false,0,0,0,1,,0
Spring,Ecosystem,Previous Question Bank,"Know packages & parent class/interface for any utility, service & libraries impl","- Explain with package name ( Example: Config service is cloud, Detail about Spring boot default/most used @Annotations - Child Annotations )",false,false,false,false,false,1,4,0,0,,0
Introduction,General,Interview Tips,Spring realted interview questions in websites,"Spring realted interview questions in interviewbit, javatpoint, github available for Spring, SpringBoot, Hibernate, Microservices, MVC, JPA, JUNIT, Maven,",false,false,false,false,false,1,0,0,1,,0
Introduction,General,Previous Question Bank,Explain your carrer graph so far,"<div><div><p>Looking back at my career graph, every transition has added a new dimension to my skill set:</p><ul><li><p><strong>Startup Phase:</strong> I started my career in a fast-paced startup environment, which gave me <em><span><strong>end-to-end ownership</strong></span></em> across the entire software lifecycle&mdash;from wireframing and frontend/backend development to database management.</p></li><li><p><strong>Contus (Mid-Sized):</strong> Moving to Contus allowed me to <em><span><strong>deepen my core technical expertise</strong></span></em> and solve more complex engineering challenges.</p></li><li><p><strong>Infosys (Enterprise):</strong> At Infosys, I scaled up to enterprise-level environments, <em><span><strong>taking on team leadership, cross-team collaboration</strong></span></em>, and delivery management.</p></li><li><p><strong>HCL Tech (Leadership):</strong> Currently at HCL, my focus has evolved toward <em><span><strong>strategic, cross-functional leadership</strong></span></em>&mdash;driving architectural decisions, refining product vision with stakeholders, and overseeing full release cycles</p></li></ul></div></div>",false,false,false,false,false,2,0,0,0,,0
Introduction,General,Previous Question Bank,What are the challeges you have faced & solved in current project ?,"<ul><li><strong>Technically,</strong><ul><li>I successfully resolved a critical application bottleneck by redesigning a heavy, real-time data sync pipeline between our Spring Boot microservices and the Angular frontend, optimizing memory usage and reducing page load times by 40%</li></ul></li><li><strong>Within Team,</strong><ul><li><strong>Solved with,</strong>&nbsp; <ul><li><span><strong>Run Skill Assessments:</strong> Find out what each person does not know through casual code reviews or low-pressure audits.</span></li><li><span><strong>Provide Targeted Mentoring:</strong> Pair weaker staff with stronger peers or run short, focused workshops on key tools and code patterns.</span></li><li><span><strong>Shift to System Design:</strong> Let team members lead on planning, documentation, and coordination while you help guide the core technical logic.</span></li><li><span><strong>Set Clear Standards:</strong> Write down clear rules for code quality and testing so expectations are objective, not personal.</span></li><li><span><strong>Lead with Empathy:</strong> Acknowledge their vast domain knowledge and years on the job while gently coaching them on modern technical needs.</span></li></ul></li></ul></li></ul>",false,false,false,false,false,9,0,0,0,,0
Introduction,General,Previous Question Bank,What are the technologies that you have worked on so far?,"<div><div><ul><li>My core&nbsp;competencies are Java 21, Spring Boot, Angular, Kafka, and Elasticsearch</li><li>I also have hands-on experience in React, GraphQL, RabbitMQ, and Redis</li></ul></div></div>",false,false,false,false,false,4,0,0,0,,0
Introduction,General,Previous Question Bank,What are the domains that you have worked so far?,<ul><li>ERP</li><li>ECommerce</li><li>Manufacturing</li><li>Healthcare</li></ul>,false,false,false,false,false,3,0,0,0,,0
Introduction,General,Previous Question Bank,Can you explain architecture of previous project?,,false,false,false,false,false,14,0,0,0,,0
Introduction,General,Previous Question Bank,What do you know about Angular & Spring,"<ul><li><span>Angular is a modern TypeScript-based frontend framework utilizing fine-grained reactivity (Signals)</span> and standalone components,</li><li>while Spring Boot is a robust Java backend framework providing auto-configured REST APIs.</li><li>Together, they form an enterprise-grade, decoupled architecture emphasizing strict typing, dependency injection, and scalable microservices.</li></ul><p><span><strong>One-Line Interview Summary</strong></span></p><ul><li>Angular and Spring Boot deliver an enterprise-grade, strongly typed full-stack architecture where a reactive, component-driven client communicates seamlessly with a secure, auto-configured microservices backend via RESTful APIs</li></ul>",false,false,false,false,false,5,0,0,0,,0
Introduction,General,Previous Question Bank,Why do we prefer Angular & Spring Boot over other frameworks,"<h2>Angular</h2><h2>📦 Ecosystem</h2><div><ul><li><span>Built-in Tools</span>: No third-party packages needed.</li><li><span>No Tooling Fatigue</span>: Standardized routing and state.</li><li><span>Seamless Updates</span>: CLI automates synchronized upgrades.<span></span></li></ul></div><h2>🏛️ Architecture</h2><div><ul><li><span>Code Consistency</span>: Enforces a strict structure.</li><li><span>Easy Onboarding</span>: Uniform layouts across projects.</li><li><span>Enterprise Scaling</span>: Prevents chaotic design choices.<span></span></li></ul></div><h2>💻 TypeScript</h2><div><ul><li><span>Native Integration</span>: Built with TypeScript first.</li><li><span>Advanced Tooling</span>: Excellent auto-completion and checking.</li><li><span>Backend Familiarity</span>: Appeals to Java/.NET developers.<span></span></li></ul></div><h2>🚀 Core Features</h2><div><ul><li><span>Two-Way Binding</span>: Syncs UI and data.</li><li><span>Dependency Injection</span>: Modular, highly testable code.</li><li><span>Modern Reactivity</span>: Fine-grained signals maximize speed.</li></ul><h2>Spring</h2></div><div></div><div></div><div></div><ol><li><strong>Auto-Configuration:</strong> Configures components automatically, eliminating manual XML setup.</li><li><strong>Embedded Servers:</strong> Includes built-in Tomcat or Jetty for standalone execution.</li><li><strong>Starter Dependencies:</strong> Bundles required libraries to simplify build management.</li><li><strong>Microservices Ready:</strong> Built specifically for containerization and cloud architectures.</li><li><strong>Production-Grade Tooling:</strong> Features built-in health monitoring and metrics tracking.</li></ol>",false,false,false,false,false,6,0,0,0,,0
Introduction,General,Previous Question Bank,"TDD, BDD, Pair Programming","<ul><li><span><strong><span>TDD (Test-Driven Development)</span></strong>: A developer-centric workflow where you write a failing automated test first, then write minimal production code to pass it, and finally clean the code.</span></li><li><span><strong>BDD (Behavior-Driven Development)</strong>: A collaborative workflow where business stakeholders and developers use plain human language (Given-When-Then) to define how a feature behaves before writing code.</span></li><li><span><strong>Pair Programming</strong>: A teamwork practice where two developers share one screen, with one ""Driver"" typing the code and one ""Navigator"" reviewing it in real time.</span></li><li>I view TDD, BDD, and Pair Programming not just as coding practices, but as strategic engineering guardrails that align business intent with modular software design, drastically reducing long-term maintenance costs and alignment gaps.</li></ul>",false,false,false,false,false,8,0,0,0,,0
Spring,Spring Testing,Previous Question Bank,Explain @SpringBootTest,,false,false,false,false,false,0,4,7,0,,0
Spring,Spring Testing,Previous Question Bank,@mock ( dependent class ) vs @injectmock ( testing class instance created and we use mockito ),,false,false,false,false,false,1,4,7,0,,0
Spring,Spring Testing,Previous Question Bank,how to config junit - coding standard,,false,false,false,false,false,2,4,7,0,,0
SQL,General,Previous Question Bank,truncate vs delete,,false,false,false,false,false,2,5,0,0,,0
SQL,General,Previous Question Bank,"JOIN - inner, outter",,false,false,false,false,false,3,5,0,0,,0
SQL,General,Previous Question Bank,system tables - get list of table with column name,,false,false,false,false,false,4,5,0,0,,0
Tools,Elasticsearch,Previous Question Bank,document vs index,,false,false,false,false,false,0,6,0,0,,0
Tools,Elasticsearch,Previous Question Bank,aggragation,,false,false,false,false,false,1,6,0,0,,0
Tools,Elasticsearch,Previous Question Bank,count,,false,false,false,false,false,2,6,0,0,,0
Tools,Elasticsearch,Previous Question Bank,match vs filter,,false,false,false,false,false,3,6,0,0,,0
Tools,Elasticsearch,Previous Question Bank,must vs should,,false,false,false,false,false,4,6,0,0,,0
Tools,Elasticsearch,Previous Question Bank,term vs terms,,false,false,false,false,false,5,6,0,0,,0
Tools,Elasticsearch,Previous Question Bank,nested query ?,,false,false,false,false,false,6,6,0,0,,0
Tools,RabbitMQ,Previous Question Bank,JMS vs RabbitMQ,,false,false,false,false,false,0,6,1,0,,0
Tools,RabbitMQ,Previous Question Bank,What is AMQP,Advanced Message Queuing Protocol,false,false,false,false,false,1,6,1,0,,0
Tools,RabbitMQ,Previous Question Bank,Exchange,"- Default/Direct - exact match with routing key , Fanout - to all , Topic - pattern match",false,false,false,false,false,2,6,1,0,,0
Tools,RabbitMQ,Previous Question Bank,Exchange vs Channel vs Queue,,false,false,false,false,false,3,6,1,0,,0
Tools,RabbitMQ,Previous Question Bank,Producer vs consumer,,false,false,false,false,false,4,6,1,0,,0
Tools,RabbitMQ,Previous Question Bank,"Route, Routing key",,false,false,false,false,false,5,6,1,0,,0
Tools,RabbitMQ,Previous Question Bank,"Binding, subscribe",,false,false,false,false,false,6,6,1,0,,0
Tools,RabbitMQ,Previous Question Bank,dlq,,false,false,false,false,false,7,6,1,0,,0
Tools,Redis,Previous Question Bank,What is Redis,,false,false,false,false,false,0,6,2,0,,0
Angular,HTML,Previous Question Bank,Most used tags,,false,false,false,false,false,0,7,0,0,,0
Angular,CSS,Previous Question Bank,Box Model,,false,false,false,false,false,0,7,1,0,,0
Angular,Javascript,Previous Question Bank,what is javascript,,false,false,false,false,false,0,7,3,0,,0
Angular,Typescript,Previous Question Bank,What is Typescript,,false,false,false,false,false,0,7,4,0,,0
Angular,General Angular,Previous Question Bank,Jasmine test,,false,false,false,false,false,22,7,2,0,,0
OOPS,Core Concepts,Previous Question Bank,What are Four Pillars of OOP,<ul><li>Encapsulation</li><li>Inheritance</li><li>Polymorphism</li><li>Abstraction</li></ul>,false,false,false,false,false,1,1,0,0,,0
OOPS,Understanding OOP Pillers,Previous Question Bank,What is Dynamic polymorphism,Dynamic polymorphism allows multiple implementations of the inventory service,false,false,false,false,false,3,1,1,0,,0
OOPS,Fundamentals,Previous Question Bank,use of default methods in Java interfaces,Using default methods in Java interfaces for flexible implementation,false,false,false,false,false,10,1,3,0,,0
Core Java,Keywords & Lifecycle,Previous Question Bank,when finalize method called,The finalize method is not called if the system GC is done,false,false,false,false,false,2,3,0,0,,0
Core Java,"Object Mechanics, Utilities & Serialization",Previous Question Bank,Why proper implementation of equals and hashCode methods necessary,Proper implementation of equals and hashCode methods is necessary to avoid duplicates in collections.,false,false,false,false,false,4,3,1,0,,0
Core Java,Error vs Exception,Previous Question Bank,When Compile time exceptions handled,Compile time exceptions can be handled at compile time,false,false,false,false,false,11,3,4,0,,0
Core Java,Error vs Exception,Previous Question Bank,FileNotFound exception what type of exception?,FileNotFound exception is a checked exception and not a compile time exception.,false,false,false,false,false,12,3,4,0,,0
Core Java,Error vs Exception,Previous Question Bank,Delegating exception handling to next method caller,,false,false,false,false,false,13,3,4,0,,0
Core Java,Error vs Exception,Previous Question Bank,Understanding the order of exception hierarchy is important while handling exceptions in Java.,,false,false,false,false,false,14,3,4,0,,0
Core Java,Error vs Exception,Previous Question Bank,Can we stop finally block from executing?,"<ul><li>Yes, you can prevent a finally block from executing by calling System.exit(0) inside the try or catch block, which terminates the Java Virtual Machine (JVM)</li></ul>",false,false,false,false,false,15,3,4,0,,0
Core Java,Java Strings,Previous Question Bank,String objects can be created using the new keyword or string literal,,false,false,false,false,false,0,3,9,0,,0
Core Java,Java Strings,Previous Question Bank,String is immutable,,false,false,false,false,false,1,3,9,0,,0
Core Java,Java Strings,Previous Question Bank,String class is immutable in Java,,false,false,false,false,false,2,3,9,0,,0
Core Java,Java Strings,Previous Question Bank,String buffer and StringBuilder are mutable - while String is immutable,,false,false,false,false,false,3,3,9,0,,0
Core Java,Java Strings,Previous Question Bank,Creating an immutable class: Setter method write only getter method,,false,false,false,false,false,4,3,9,0,,0
Core Java,Java Strings,Previous Question Bank,Handling mutability in Java objects & Creating custom immutable class,,false,false,false,false,false,5,3,9,0,,0
Core Java,Misc,Previous Question Bank,Using the clone method to create a separate copy of an object,,false,false,false,false,false,43,3,5,0,,0
Core Java,Misc,Previous Question Bank,Demonstrating how to avoid modifying a Date object in Java,,false,false,false,false,false,44,3,5,0,,0
Core Java,Java Strings,Previous Question Bank,How to use String for storing passwords,It is recommended to use char array instead of String for storing passwords.,false,false,false,false,false,6,3,9,0,,0
Core Java,Misc,Previous Question Bank,Writing custom marker interfaces in Java,,false,false,false,false,false,45,3,5,0,,0
Core Java,Collections,Previous Question Bank,The difference between array list and linked list,,false,false,false,false,false,15,3,3,0,,0
Core Java,Misc,Previous Question Bank,Using generics with lists helps in avoiding type cast issues.,,false,false,false,false,false,46,3,5,0,,0
Core Java,Collections,Previous Question Bank,Creating a custom AR list to disallow duplicates,,false,false,false,false,false,16,3,3,0,,0
Core Java,Collections,Previous Question Bank,Tricky - Set implementation allows duplicate objects if equals and hashCode methods are not overridden for custom objects.,The contract between equals and hashCode methods determines if duplicate objects are allowed,false,false,false,false,false,17,3,3,0,,0
Core Java,Collections,Previous Question Bank,Sorting objects based on ID and name using Comparable and Comparator,,false,false,false,false,false,18,3,3,0,,0
Core Java,Collections,Previous Question Bank,Creating Comparators in Java for sorting objects based on different attributes.,,false,false,false,false,false,19,3,3,0,,0
Core Java,Collections,Previous Question Bank,Explanation of custom sorting using comparator,,false,false,false,false,false,20,3,3,0,,0
Core Java,Collections,Previous Question Bank,Fail-fast and fail-safe iterators in Java,,false,false,false,false,false,21,3,3,0,,0
Core Java,Collections,Previous Question Bank,ConcurrentHashMap - when? allow null keys? what type of locking? why prefered over Hashtable ?,ConcurrentHashMap is used when parallel thread access and modification is required. ConcurrentHashMap does not allow adding null keys or values and throws a null pointer exception immediately. ConcurrentHashMap uses segment locking or bucket locking ConcurrentHashMap is preferred over Hashtable due to its locking mechanism.,false,false,false,false,false,22,3,3,0,,0
Core Java,Collections,Previous Question Bank,What is Hash Collision,,false,false,false,false,false,23,3,3,0,,0
Core Java,Collections,Previous Question Bank,Hash map internal working,Hash map internally uses linked list nodes,false,false,false,false,false,24,3,3,0,,0
Core Java,Collections,Previous Question Bank,Understanding TreeMap in Java,,false,false,false,false,false,25,3,3,0,,0
Core Java,Collections,Previous Question Bank,compareTo() method uses,"The compareTo() method compares two objects and returns -1, 0, or 1 based on the comparison result.",false,false,false,false,false,26,3,3,0,,0
Spring,Hibernate,Previous Question Bank,What is eager and lazy loading in pagination and sorting?,,false,false,false,false,false,33,4,2,0,,0
Spring,Hibernate,Previous Question Bank,How to get records from DB using pagination?,,false,false,false,false,false,34,4,2,0,,0
Spring,Hibernate,Previous Question Bank,What is primary and secondary indexing?,,false,false,false,false,false,35,4,2,0,,0
Spring,Hibernate,Previous Question Bank,Which DB is used in our application?,,false,false,false,false,false,36,4,2,0,,0
Spring,Hibernate,Previous Question Bank,Implementation of hashmap ? can have null keys ? multiple null keys/values?,hashmap can have null keys ? hashmap can have multiple null keys? hashmap can have multiple null values?,false,false,false,false,false,37,4,2,0,,0
Core Java,Basic Programs,Previous Question Bank,Write java code to find missing values from an array?,,false,false,false,false,false,0,3,11,0,,0
Core Java,Collections,Previous Question Bank,What is collections?,,false,false,false,false,false,27,3,3,0,,0
Core Java,Collections,Previous Question Bank,Difference between collections and streams?,,false,false,false,false,false,28,3,3,0,,0
Core Java,Collections,Previous Question Bank,Which one is faster (set or hashmap)? explain,,false,false,false,false,false,29,3,3,0,,0
Core Java,Error vs Exception,Previous Question Bank,What is checked and unchecked exceptions?,,false,false,false,false,false,16,3,4,0,,0
Core Java,Collections,Previous Question Bank,How to check if a hashmap has this(any value) value?,,false,false,false,false,false,30,3,3,0,,0
Core Java,Collections,Previous Question Bank,What is thread safe in hashmap?,,false,false,false,false,false,31,3,3,0,,0
Core Java,Collections,Previous Question Bank,Difference between hashmap and set?,,false,false,false,false,false,32,3,3,0,,0
Core Java,Collections,Previous Question Bank,What are all the methods in hashmap?,,false,false,false,false,false,33,3,3,0,,0
Core Java,Multi-threading,Previous Question Bank,What is synchronization in java?,,false,false,false,false,false,43,3,6,0,,0
Core Java,Java features,Previous Question Bank,What are all the methods of stream api?,,false,false,false,false,false,17,3,2,0,,0
Core Java,Java features,Previous Question Bank,What is Reduce method in stream?,,false,false,false,false,false,18,3,2,0,,0
Core Java,Java features,Previous Question Bank,Difference between stream and parallel stream?,,false,false,false,false,false,19,3,2,0,,0
Core Java,Java features,Previous Question Bank,What is optional api? & List Methods of optional,,false,false,false,false,false,20,3,2,0,,0
Core Java,Java features,Previous Question Bank,Diff between Optional.Of(object) and Optional.NullableOf(Object),,false,false,false,false,false,21,3,2,0,,0
Core Java,Error vs Exception,Previous Question Bank,How to create customized exception?,,false,false,false,false,false,17,3,4,0,,0
Core Java,Misc,Previous Question Bank,What is interceptors in corejava?,,false,false,false,false,false,47,3,5,0,,0
SQL,General,Previous Question Bank,What is ACID properties?,,false,false,false,false,false,5,5,0,0,,0
Spring,Spring Core,Previous Question Bank,What is the use of @bean?,,false,false,false,false,false,29,4,1,0,,0
Spring,Spring Core,Previous Question Bank,What is @Qualifier?,,false,false,false,false,false,30,4,1,0,,0
Core Java,Collections,Previous Question Bank,How to remove duplicates from list without using set?,,false,false,false,false,false,34,3,3,0,,0
Spring,Spring Core,Previous Question Bank,Different types of dependency injection?,,false,false,false,false,false,8,4,1,0,,0
Spring,Spring Performance,Previous Question Bank,How to find the delay of response from spring boot?,,false,false,false,false,false,0,4,8,0,,0
Spring,Spring MVC,Previous Question Bank,Different methods of request mapping?,,false,false,false,false,false,3,4,6,0,,0
Spring,Spring Security,Previous Question Bank,Diff between authentication and authorization?,,false,false,false,false,false,9,4,5,0,,0
Angular,General Angular,Previous Question Bank,How to find duplicate api calls in ui?,,false,false,false,false,false,23,7,2,0,,0
Spring,Hibernate,Previous Question Bank,What is the use of spring data jpa?,,false,false,false,false,false,38,4,2,0,,0
Spring,Hibernate,Previous Question Bank,What are all the default methods of jpa?,,false,false,false,false,false,39,4,2,0,,0
Spring,Hibernate,Previous Question Bank,What is right join and left join?,,false,false,false,false,false,40,4,2,0,,0
Spring,Hibernate,Previous Question Bank,Does left join allows null value from right table,,false,false,false,false,false,41,4,2,0,,0
Core Java,Basic Programs,Previous Question Bank,How to find the sum of the ages of an emplyees for age >35 using stream api?,,false,false,false,false,false,1,3,11,0,,0
Tools,Elasticsearch,Previous Question Bank,What is the use of elasticsearch and rabbitmq?,,false,false,false,false,false,7,6,0,0,,0
Spring,Hibernate,Previous Question Bank,How to encrypt the confidential data entered by user while storing to repository?,,false,false,false,false,false,42,4,2,0,,0
Spring,Ecosystem,Previous Question Bank,How to convert a JAR application to a WAR?,,false,false,false,false,false,2,4,0,0,,0
Spring,Ecosystem,Previous Question Bank,Why version is not mentioned for dependencies in pom.xml and from where it is taken?,,false,false,false,false,false,3,4,0,0,,0
Spring,Ecosystem,Previous Question Bank,Which version of spring boot is used in the project?,,false,false,false,false,false,4,4,0,0,,0
Spring,Ecosystem,Previous Question Bank,Can we have more than one property file and how to use that?,,false,false,false,false,false,5,4,0,0,,0
Spring,Ecosystem,Previous Question Bank,Which library is used for logging?,,false,false,false,false,false,6,4,0,0,,0
Spring,Ecosystem,Previous Question Bank,Where the log file would be generated for a project?,,false,false,false,false,false,7,4,0,0,,0
Core Java,Misc,Previous Question Bank,What is serialization and deserialization?,,false,false,false,false,false,48,3,5,0,,0
Spring,Spring MVC,Previous Question Bank,"How to pass multiple ids to ""GET"" api using path variable?",,false,false,false,false,false,4,4,6,0,,0
Spring,Spring MVC,Previous Question Bank,What is Produces & Types of Produces in api?,,false,false,false,false,false,5,4,6,0,,0
Spring,Spring MVC,Previous Question Bank,What is the library used for responsebody?,Ans: Jackson,false,false,false,false,false,6,4,6,0,,0
Spring,Spring Cloud,Previous Question Bank,What is other way of getting data from an application A to application B without using rest template?,,false,false,false,false,false,25,4,4,0,,0
Core Java,Java Strings,Previous Question Bank,What is immutable class?,,false,false,false,false,false,7,3,9,0,,0
OOPS,Understanding OOP Pillers,Previous Question Bank,Can we define a method inside interface?,"<ul><li>Yes, since Java 8, interfaces can contain method bodies using default or static keywords, alongside traditional abstract methods</li></ul>",false,false,false,false,false,8,1,1,0,,0
OOPS,Fundamentals,Previous Question Bank,Can we override static methods and private methods?,Overriding static and private methods is not allowed,false,false,false,false,false,1,1,3,0,,0
Core Java,Keywords & Lifecycle,Previous Question Bank,Can we overload main method in java?,,false,false,false,false,false,3,3,0,0,,0
Core Java,Java Strings,Previous Question Bank,Can we have immutable constructor?,,false,false,false,false,false,8,3,9,0,,0
Spring,Spring MVC,Previous Question Bank,What is spring mvc?,,false,false,false,false,false,8,4,6,0,,0
Core Java,Java Strings,Previous Question Bank,"String s1=abc
String s2=new String(""abc"")
Will it create two different objects? If yes where?",,false,false,false,false,false,9,3,9,0,,0
OOPS,Fundamentals,Previous Question Bank,What is the use of protected access modifier?,"<ul><li>Allows class members to be accessed within their own class, by subclass instances, and by classes in the same package</li></ul>",false,false,false,false,false,8,1,3,0,,0
OOPS,Fundamentals,Previous Question Bank,What is the use of Default modifier?,"<ul><li>The default modifier allows interfaces to evolve by adding new methods with implementations, ensuring full backward compatibility for existing implementing classes</li></ul>",false,false,false,false,false,7,1,3,0,,0
OOPS,Core Concepts,Previous Question Bank,List all Core Concepts,<ul><li>Class</li><li>Object</li><li>Encapsulation</li><li>Inheritance</li><li>Polymorphism</li><li>Abstraction</li></ul>,false,false,false,false,false,2,1,0,0,,0
OOPS,Core Concepts,Previous Question Bank,What is OOP & Why we need it?,<ol><li><p><strong>What it is:</strong> A programming paradigm represents real-world entities as classes and objects.</p></li><li><p><strong>Why we need it:</strong></p><ul><li><p><strong>Reusability:</strong> Write code once and use it again with inheritance.</p></li><li><p><strong>Maintenance:</strong> Fix bugs fast because code is split into small pieces.</p></li><li><p><strong>Security:</strong> Hide data using encapsulation so it stays safe.</p></li><li><p><strong>Scalability:</strong> Grow big software easily without breaking old code.</p></li></ul></li></ol>,false,false,false,false,false,0,1,0,0,,0
OOPS,Understanding OOP Pillers,Previous Question Bank,Interface vs Abstract Class,"<ul><li>While Java 8+ interfaces can have default and static methods, abstract classes are still essential when your design requires</li></ul>",false,false,false,false,false,6,1,1,0,,0
Spring,Spring Testing,Previous Question Bank,Field Injection vs Constructor Injection,,false,false,false,false,false,3,4,7,0,,0
Spring,Spring Testing,Previous Question Bank,Steps to make Field Inject work vs how constructor injection resolves complexity,,false,false,false,false,false,4,4,7,0,,0
Introduction,General,Manageral Round,,,false,false,false,false,false,0,0,0,0,,0
